"","sampleCode","sampleCode.y","speciesCode","Plot.x","binomial","family","genus","plot_Binomial","Plot.y","Binomial","Abundance","MW","nAtom","naAromAtom","nAtomLC","nAtomP","nB","nAromBond","nRotB","XLogP","ALogP","MLogP","TopoPSA","tpsaEfficiency","HybRatio","Fsp3","FMF","ECCEN","WPATH","WPOL","nHBDon","nHBAcc"
"PP_Fuerte_27_Simarouba amara","MDP0593","MDP0593.mzXML","sim1ama","PP_Fuerte_27","Simarouba amara","Simaroubaceae","Simarouba","PP_Fuerte_27_Simarouba amara","PP_Fuerte_27","Simarouba amara",1,389.748788019055,55.6043916999132,9.6037937978639,5.48641559984903,11.1315067650828,30.5759594739031,9.97643331194754,6.02586769064728,3.82660087103605,3.37463375562604,3.1329394128217,94.9299531408977,0.26178594062311,0.436493139651711,0.436117893629113,0.358548982353298,700.074160387936,2543.60513726118,49.2982083607281,2.52366246728648,5.11306326607401
"PP_Fuerte_27_Mollinedia ovata","MDP0567","MDP0567.mzXML","molova","PP_Fuerte_27","Mollinedia ovata","Monimiaceae","Mollinedia","PP_Fuerte_27_Mollinedia ovata","PP_Fuerte_27","Mollinedia ovata",14,413.475376641433,64.0499643526803,8.30604729369018,8.14960880962461,10.2194412365264,32.2463942719585,8.66349482791744,8.131931282152,5.07409349076933,4.25031095960646,3.48732273986393,78.9437867996299,0.204118839195511,0.562289430056504,0.555771279809094,0.305546020536796,825.150628873808,3020.43928872309,50.5061574334033,2.11951752246115,4.80061293354402
"PP_Fuerte_27_Endlicheria canescens","MDP0549","MDP0549.mzXML","endcan","PP_Fuerte_27","Endlicheria canescens","Lauraceae","Endlicheria","PP_Fuerte_27_Endlicheria canescens","PP_Fuerte_27","Endlicheria canescens",5,345.235715305181,50.8062192691951,7.78095309312987,5.91305621162312,9.32692784350491,26.4436448648593,7.98517557354924,6.32588555888216,3.08361584645087,2.91345803894754,2.9371423116811,86.6468087553859,0.272715519366945,0.505187393918421,0.505187393918421,0.294642508125111,597.54564810067,2185.00711075474,39.8213368338143,2.71945513738156,4.67929852475995
"PP_Fuerte_27_Coussarea boliviensis","MDP0543","MDP0543.mzXML","cou3bol","PP_Fuerte_27","Coussarea boliviensis","Rubiaceae","Coussarea","PP_Fuerte_27_Coussarea boliviensis","PP_Fuerte_27","Coussarea boliviensis",3,314.950849293706,49.4691511304602,4.35197911151909,9.2333725300809,8.12958234110524,23.2646168072697,4.38655765866327,8.16482743560011,2.33534577516866,2.54442571718783,2.8634966963299,80.1573461412295,0.319077146390114,0.571152100046363,0.57096802808061,0.162551860067251,570.13582365573,2055.24679157906,33.1783003104313,2.30132433590562,4.35379550208967
"PP_Fuerte_27_Miconia CMG-2345","MDP0564","MDP0564.mzXML","mic1CMG2345","PP_Fuerte_27","Miconia CMG-2345","Melastomataceae","Miconia","PP_Fuerte_27_Miconia CMG-2345",NA,NA,2,442.13117111677,70.0907809261712,4.47502663190155,5.84509289189438,8.04731375464968,34.9064865656258,4.62560233071551,5.60803290392041,5.8100394738431,4.86939847197388,3.83901591915189,80.099718523482,0.192663959418816,0.642893118536411,0.642893118536411,0.291708211597694,780.070861414372,3101.74405708313,64.8701825863738,1.83789979203583,4.61400025682193
"PP_Fuerte_27_Bathysa australis","MDP0535","MDP0535.mzXML","bat1aus","PP_Fuerte_27","Bathysa australis","Rubiaceae","Bathysa","PP_Fuerte_27_Bathysa australis","PP_Fuerte_27","Bathysa australis",2,489.962745537376,66.6039353964712,9.26841847517343,4.18531762519608,9.24498692706001,38.6701306187549,10.0973198963936,7.32547635233144,1.87758700212989,1.0655408194771,3.15414049976419,148.652337433153,0.302214852403592,0.477767911699907,0.477719007729853,0.372104749596939,882.46394726552,3982.22201219092,64.5582050776841,5.42483455959761,8.85610823703086
"PP_Fuerte_27_Blakea multiflora","MDP0537","MDP0537.mzXML","blamul","PP_Fuerte_27","Blakea multiflora","Melastomataceae","Blakea","PP_Fuerte_27_Blakea multiflora","PP_Fuerte_27","Blakea multiflora",9,388.190023347137,56.0255585824971,8.48701647884393,5.87498278958529,12.3015310664932,29.8407266981273,8.95644555664385,6.43604890046763,4.14931054001359,3.43172924112257,3.1230676526675,96.4662689622698,0.254632981657829,0.479030312645146,0.47899235144052,0.315575064725055,642.69817601835,2412.68615957169,49.1939292130599,2.42385726797872,4.87941354193252
"PP_Fuerte_27_Ficus banosensis","MDP0551","MDP0551.mzXML","ficban","PP_Fuerte_27","Ficus banosensis","Moraceae","Ficus","PP_Fuerte_27_Ficus banosensis","PP_Fuerte_27","Ficus banosensis",2,383.088520152108,57.4002095608001,7.47309436325698,7.58351355345917,10.4370104205017,29.2580724529749,7.75513388777294,7.41022858238955,4.53590118152229,4.02249752116412,3.23467799156273,89.1351260151028,0.250360335779345,0.484250467568896,0.482335115527413,0.288125800881958,702.262616377024,2689.6818631766,45.5602796883064,2.47100047547039,4.71682307757825
"PP_Fuerte_27_Inga fendleriana","MDP0559","MDP0559.mzXML","ingfen","PP_Fuerte_27","Inga fendleriana","Fabaceae","Inga","PP_Fuerte_27_Inga fendleriana","PP_Fuerte_27","Inga fendleriana",3,359.062769121655,49.7395366468338,9.75211889169687,5.27378217053609,12.4580919489355,27.6958424171979,10.1382257300892,5.62892401314096,3.42790969038669,3.06921492505026,2.89963782354568,104.106781080161,0.325762539583012,0.397203586017999,0.394575158776491,0.330057108577037,610.558152678245,2231.06919037269,43.8145480181498,3.24664246994086,5.30606615715014
"PP_Fuerte_27_Alchornea latifolia","MDP0532","MDP0532.mzXML","alclat","PP_Fuerte_27","Alchornea latifolia","Euphorbiaceae","Alchornea","PP_Fuerte_27_Alchornea latifolia","PP_Fuerte_27","Alchornea latifolia",34,346.820130787135,44.0366344970948,11.5982230790425,3.04440771162434,12.2518519576395,27.0312652772642,11.9093492373576,4.23874504655293,2.65744863592766,2.52051844349572,2.70973460354672,114.567286498607,0.348289661813235,0.281213992068458,0.280835043787985,0.390557567372766,543.705116442869,1918.49237021004,42.4563618320536,3.77640720963023,5.53595963227754
"PP_Fuerte_27_Clusia elongata","MDP0542","MDP0542.mzXML","cluelo","PP_Fuerte_27","Clusia elongata","Clusiaceae","Clusia","PP_Fuerte_27_Clusia elongata","PP_Fuerte_27","Clusia elongata",1,314.654754639577,42.5842865952741,9.8637175595783,3.98827817632772,11.331960674313,24.3634708305026,10.1810508880986,4.58243378366,2.67750853107147,2.58701218898374,2.71263657079515,86.5361409727795,0.281331575451062,0.319605019378945,0.318775283244557,0.360530000805532,478.251875550592,1634.09984071646,37.2175163317384,2.4840671757164,4.28240075786713
"PP_Fuerte_27_Dendropanax inaequalipedunculatus","MDP0546","MDP0546.mzXML","den2ina","PP_Fuerte_27","Dendropanax inaequalipedunculatus","Araliaceae","Dendropanax","PP_Fuerte_27_Dendropanax inaequalipedunculatus","PP_Fuerte_27","Dendropanax inaequalipedunculatus",3,389.762176734334,55.3035230436681,8.88422952924611,4.3428641462915,12.07817681805,30.3062990791872,9.33891362014326,5.30303384215351,3.98639704615224,2.98665277459306,3.07631793800184,107.756455485231,0.290803502637155,0.450749471022706,0.450276509707161,0.351147285258394,642.240109498564,2378.45233941445,50.7688190636352,3.27153161067,5.62026520666915
"PP_Fuerte_27_Elaeagia mariae","MDP0547","MDP0547.mzXML","elamar","PP_Fuerte_27","Elaeagia mariae","Rubiaceae","Elaeagia","PP_Fuerte_27_Elaeagia mariae","PP_Fuerte_27","Elaeagia mariae",68,332.37838595884,50.5832874916518,5.33686920360343,6.36264195558427,8.54588739660707,25.4638532265198,5.49872838710462,5.7586039698487,4.25176201765192,3.59014823409335,3.07527632994893,70.4116234297768,0.244457164868533,0.465539194430731,0.4652744782403,0.285812855753649,545.160003261277,1913.64952913035,40.6419751597278,1.47386170146747,3.7763706044275
"PP_Fuerte_27_Myrcia fallax","MDP0569","MDP0569.mzXML","myr2fal","PP_Fuerte_27","Myrcia fallax","Myrtaceae","Myrcia","PP_Fuerte_27_Myrcia fallax","PP_Fuerte_27","Myrcia fallax",8,362.587371722024,50.1333846490959,9.05764575883807,3.68729433766251,11.7487881221476,28.4198313973544,9.41191797363622,4.22802181244236,3.489213581835,3.07938409180645,2.96572785887176,100.770658891773,0.286680985648126,0.384788746997725,0.38193482055628,0.374142208061623,586.530114890407,2104.76310307321,47.2660004876835,3.09381228832928,5.15359483106382
"PP_Fuerte_27_Miconia elongata","MDP0565","MDP0565.mzXML","mic1elo","PP_Fuerte_27","Miconia elongata","Melastomataceae","Miconia","PP_Fuerte_27_Miconia elongata","PP_Fuerte_27","Miconia elongata",14,367.731801897638,51.6312465288902,9.26586992939926,4.12456028470384,13.0409170033103,28.6910175924286,9.73631760848684,4.54383511081991,4.22121930960623,3.53383512129235,3.02804515414682,98.4643791260421,0.281659657023277,0.382211852137335,0.380600733696493,0.373801506914667,618.187889353179,2232.58036269598,47.9856685597096,2.83375789916903,5.02830819947584
"PP_Fuerte_27_Clethra elongata","MDP0541","MDP0541.mzXML","cle3elo","PP_Fuerte_27","Clethra elongata","Clethraceae","Clethra","PP_Fuerte_27_Clethra elongata","PP_Fuerte_27","Clethra elongata",5,424.204885452738,64.0071150501162,7.89674444437289,6.7038943421525,8.68554319854857,32.8632681576154,8.05719902940548,7.26529958555756,5.14708712575038,4.3496499454734,3.48645633966112,97.9518072224245,0.236223607249741,0.54600987141442,0.542209535103861,0.311178280502473,822.398407765691,3349.79085422999,54.123448515128,3.13528360031649,5.13141713479938
"PP_Fuerte_27_Hieronyma MVH-157","MDP0555","MDP0555.mzXML","hieMVH157","PP_Fuerte_27","Hieronyma MVH-157","Phyllanthaceae","Hieronyma","PP_Fuerte_27_Hieronyma MVH-157",NA,NA,3,455.700861217608,61.8384304849314,13.0687077799798,5.00551051378702,16.8346340399014,35.8203260540781,13.7215820039784,6.30225497309054,4.2295199311408,3.38412561491246,3.30174120175881,129.63178941937,0.283268119850872,0.422335106199784,0.422335106199784,0.368359727387375,872.449991081187,3621.40698356425,59.2720776507099,4.02080025227487,6.77660491946124
"PP_Fuerte_27_Hyptidendron arboreum","MDP0556","MDP0556.mzXML","hyp2arb","PP_Fuerte_27","Hyptidendron arboreum","Lamiaceae","Hyptidendron","PP_Fuerte_27_Hyptidendron arboreum",NA,NA,0,388.791266574044,62.2371990752435,4.74171903182749,7.52770331551577,7.90337318433281,30.1550976300901,4.94615366626726,6.63959279587113,6.17098079489943,4.88627532910067,3.60137257320083,66.396233069775,0.180970439159683,0.586511656643716,0.583500272258074,0.271968110328402,716.807809126382,2637.14801104312,50.7308690630978,1.56274392793122,3.6059149587496
"PP_Fuerte_27_Inga cylindrica","MDP0558","MDP0558.mzXML","ingcyl","PP_Fuerte_27","Inga cylindrica","Fabaceae","Inga","PP_Fuerte_27_Inga cylindrica","PP_Fuerte_27","Inga cylindrica",1,423.319614111409,68.1146256809573,6.25848620885739,9.19534858886037,8.19402809271821,32.5884351065053,6.43133726855866,9.28914058821293,5.17930266168732,4.65743533638927,3.61443361485418,76.9109600182844,0.214762067945569,0.644201056419179,0.638085368410944,0.251059047597627,889.727161285007,3523.42356150629,51.4169751452104,1.91208730002651,4.69340807118445
"PP_Fuerte_27_Croton rusbyi","MDP0544","MDP0544.mzXML","cro2rus","PP_Fuerte_27","Croton rusbyi","Euphorbiaceae","Croton","PP_Fuerte_27_Croton rusbyi","PP_Fuerte_27","Croton rusbyi",4,367.374320913013,49.1304874281535,12.3442030944111,3.03408722969308,14.9351211218818,29.4182858419004,12.5852551136167,3.524595078936,2.52208696015895,2.71550241307063,2.96617629116863,97.1410186853895,0.259691089959808,0.365384517177807,0.364910283664526,0.37204703058607,528.898196170274,1858.14868210869,51.2205576314267,3.22542687102376,4.45558437409018
"PP_Fuerte_27_Rudgea verticillata","MDP0591","MDP0591.mzXML","rudver","PP_Fuerte_27","Rudgea verticillata","Rubiaceae","Rudgea","PP_Fuerte_27_Rudgea verticillata","PP_Fuerte_27","Rudgea verticillata",1,397.896906158497,57.5581848642409,8.94609122014256,5.71243125093237,12.8542681822206,31.0277300519618,9.37281125852504,5.99649212862053,4.50608622689172,3.70376625094553,3.20812538519851,100.292961039329,0.260380413790096,0.432025770308864,0.430573177629529,0.348458697649782,726.754895488432,2817.89842214817,50.1694210094721,2.68845625305855,5.12233923113002
"PP_Fuerte_27_Caryocar dentatum","MDP0539","MDP0539.mzXML","car5den","PP_Fuerte_27","Caryocar dentatum","Caryocaraceae","Caryocar","PP_Fuerte_27_Caryocar dentatum","PP_Fuerte_27","Caryocar dentatum",2,384.599807529127,55.1817858710852,10.5318248174558,5.50405083726809,11.4534143604752,29.9271301974992,10.7897036496789,6.49554136057171,3.73334337725593,3.89784928444013,3.22226835904478,87.3651789739712,0.23113158129546,0.406952129146344,0.406738328530011,0.307967872840656,678.134617893391,2464.14520222531,46.8472161794124,2.42714107949716,4.13353218227286
"PP_Fuerte_27_Ocotea PCL-181","MDP0581","MDP0581.mzXML","ocoPCL181","PP_Fuerte_27","Ocotea PCL-181","Lauraceae","Ocotea","PP_Fuerte_27_Ocotea PCL-181",NA,NA,7,384.257691427652,52.7021464349118,10.9341111061113,4.33496279299399,10.9152208844016,29.8647223106131,11.1295067423632,6.94074593940992,2.76952852379694,3.2124052388866,3.02383199640686,92.4548188782804,0.241728971518287,0.383184951803506,0.383073260648993,0.325978237266938,646.609708997823,2339.19379854868,46.3158148418509,1.90035256503275,3.84956514718071
"PP_Fuerte_27_Ternstroemia subserrata","MDP0597","MDP0597.mzXML","ter2sub","PP_Fuerte_27","Ternstroemia subserrata","Pentaphylacaceae","Ternstroemia","PP_Fuerte_27_Ternstroemia subserrata","PP_Fuerte_27","Ternstroemia subserrata",1,428.579722302167,67.6219571260842,5.27510814806204,6.9503745106581,8.03327194238065,33.4234998376954,5.48291129942424,6.6223682939777,6.07451279485057,4.69565826114504,3.69734449142957,82.4560917561282,0.192781282528867,0.623968199740161,0.621181598631291,0.282983524685742,795.107147017058,3169.37853703428,58.4324434078064,2.13196193156727,4.53983655628386
"PP_Fuerte_27_Rhodostemonodaphne longiflora","MDP0589","MDP0589.mzXML","rholon","PP_Fuerte_27","Rhodostemonodaphne longiflora","Lauraceae","Rhodostemonodaphne","PP_Fuerte_27_Rhodostemonodaphne longiflora","PP_Fuerte_27","Rhodostemonodaphne longiflora",4,368.437763757374,55.4397971637274,7.78204360118555,5.63588780468289,10.1664942287707,28.5368166261713,8.09023487830245,5.32178378017535,4.36592906326879,3.76403930591411,3.2227492950799,83.9767528218802,0.237746741455118,0.503445300771059,0.503404645247378,0.298256775312927,628.747608986712,2312.83331390579,47.8354839736391,2.59845546185468,4.46990784829906
"PP_Fuerte_27_Alchornea glandulosa","MDP0531","MDP0531.mzXML","alcgla","PP_Fuerte_27","Alchornea glandulosa","Euphorbiaceae","Alchornea","PP_Fuerte_27_Alchornea glandulosa","PP_Fuerte_27","Alchornea glandulosa",2,312.899006323154,42.450878675171,8.36078721203346,4.67478016463889,12.6017376583574,23.7576786686551,8.73364759758947,4.64192233835578,2.65910523942296,2.508995161333,2.58765149588981,101.887421146719,0.345238596019432,0.417775081986471,0.417444894147807,0.297203563273046,468.18337016717,1640.83186863339,37.9854824623252,3.33649915278268,5.38961313777403
"PP_Fuerte_27_Miconia punctata","MDP0566","MDP0566.mzXML","mic1pun","PP_Fuerte_27","Miconia punctata","Melastomataceae","Miconia","PP_Fuerte_27_Miconia punctata","PP_Fuerte_27","Miconia punctata",5,316.648262201881,44.3093427203917,9.75866545310474,3.32959682532825,11.6225326584046,24.929915729519,10.1864079328605,3.44535211461229,4.00116218797252,3.47664536461879,2.94890833602224,80.0481913237444,0.262981417826934,0.306732264508411,0.305490814733787,0.383634392066574,483.528579444153,1608.80745852792,40.9054300767159,2.51895678120323,3.82831961322247
"PP_Fuerte_27_Saurauia spectabilis","MDP0592","MDP0592.mzXML","sauspe","PP_Fuerte_27","Saurauia spectabilis","Actinidiaceae","Saurauia","PP_Fuerte_27_Saurauia spectabilis",NA,NA,0,424.048878083629,63.6550582694741,8.18514938838668,6.46498199350953,9.59421212859236,33.0962841649171,8.44205777360607,6.58512885771422,5.54342832882889,4.5460332235815,3.51831621243459,96.9764067489782,0.230465641351564,0.522709562758627,0.519132554577735,0.321144859618004,806.135707003333,3180.24343771155,55.7906649802011,3.11953463940272,5.05066793324266
"PP_Fuerte_27_Miconia AF-17614A","MDP0562","MDP0562.mzXML","mic1AF17614A","PP_Fuerte_27","Miconia AF-17614A","Melastomataceae","Miconia","PP_Fuerte_27_Miconia AF-17614A",NA,NA,2,336.996993344052,44.5224732761599,12.9395282453634,3.34323431376729,16.9787211359647,26.5032387003287,13.7264460757483,4.21093877793264,3.95639180099214,3.41962571966866,2.91270649769552,81.934059254698,0.251485523458631,0.28515833986495,0.284442217313635,0.36957973015846,487.07857155996,1546.62796051273,44.4750484683121,1.65536979158911,3.28242360382717
"PP_Fuerte_27_Ficus americana","MDP0550","MDP0550.mzXML","ficame","PP_Fuerte_27","Ficus americana","Moraceae","Ficus","PP_Fuerte_27_Ficus americana","PP_Fuerte_27","Ficus americana",23,391.706404084328,52.8044777195573,12.0489950051589,3.81328454249531,11.5751731465965,30.8811116992862,12.3247839048592,4.81049589603497,3.63089967538663,3.45206812936914,3.1051780771413,108.580079725186,0.288973215415288,0.341672176908911,0.341301620743977,0.390302523547361,688.322137400556,2677.65842187008,49.8688291290905,3.59155312752505,5.20797908776411
"PP_Fuerte_27_Cecropia angustifolia","MDP0540","MDP0540.mzXML","cecang","PP_Fuerte_27","Cecropia angustifolia","Urticaceae","Cecropia","PP_Fuerte_27_Cecropia angustifolia","PP_Fuerte_27","Cecropia angustifolia",11,416.164088142381,55.5268280421561,10.7831957512487,5.66619680392265,13.5669426225841,32.0554507014293,11.2213780108372,6.68312462285417,3.56730343270456,3.11741229438146,3.0581432406617,124.915342081407,0.306968582675008,0.362126461412762,0.36149059462091,0.343272861853506,755.264192080941,3085.44166972913,51.1544590768166,3.69553674896048,6.43696261175083
"PP_Fuerte_27_Aniba muca","MDP0533","MDP0533.mzXML","animuc","PP_Fuerte_27","Aniba muca","Lauraceae","Aniba","PP_Fuerte_27_Aniba muca","PP_Fuerte_27","Aniba muca",2,299.412523237981,41.4743070083025,9.88983137578393,4.09900721076281,11.4965219542309,23.1898542092729,10.426578830474,4.02877343885742,2.50787081397348,2.51055852271506,2.73227289861302,80.1732903990854,0.266365572031846,0.339937966976474,0.332946135628964,0.321320373771151,435.599490164188,1514.95839983038,35.3412911107567,2.74551752869323,3.74663500905179
"PP_Fuerte_27_Nectandra acutifolia","MDP0575","MDP0575.mzXML","necacu","PP_Fuerte_27","Nectandra acutifolia","Lauraceae","Nectandra","PP_Fuerte_27_Nectandra acutifolia","PP_Fuerte_27","Nectandra acutifolia",20,344.350787146084,46.9806767550526,10.0271036780623,4.00169783736322,12.1591030706328,26.8506044109482,10.4608992959526,4.35142473268381,3.55451483323023,3.14859425257621,2.9029958396074,97.197122316928,0.298136425431465,0.336699872861494,0.336143918882533,0.374932645881181,546.753628282614,1947.69098702358,43.313909510559,3.02241960030239,4.78570817370885
