"","filename","ATTRIBUTE_CollectionNumber","ATTRIBUTE_Family","ATTRIBUTE_Genus","ATTRIBUTE_Species","ATTRIBUTE_Genus_species","ATTRIBUTE_SpeciesCode","ATTRIBUTE_Latitude","ATTRIBUTE_Longitude"
"2039","MD02112.mzXML","LC-6093","Lauraceae","Persea","peruviana","Persea_peruviana","per6per",-14.1892,-68.3339
"2040","MD02113.mzXML","AF-19892","Cunoniaceae","Weinmannia","reticulata","Weinmannia_reticulata","weiret",-14.1892,-68.3339
"2041","MD02114.mzXML","AF-19957","Cunoniaceae","Weinmannia","ovata","Weinmannia_ovata","weiova",-14.1892,-68.3339
"2042","MD02115.mzXML","AF-19973","Cunoniaceae","Weinmannia","ovata","Weinmannia_ovata","weiova",-14.1892,-68.3339
"2043","MD02116.mzXML","AF-19931","Cunoniaceae","Weinmannia","lechleriana","Weinmannia_lechleriana","weilec",-14.1892,-68.3339
"2044","MD02117.mzXML","AF-19988","Cunoniaceae","Weinmannia","lechleriana","Weinmannia_lechleriana","weilec",-14.1892,-68.3339
"2045","MD02118.mzXML","AF-19866","Rubiaceae","Cinchona","calisaya","Cinchona_calisaya","cin1cal",-14.1892,-68.3339
"2046","MD02119.mzXML","AF-19870","Fabaceae","Inga","AM-3592A","Inga_AM-3592A","ingAM3592A",-14.1892,-68.3339
"2047","MD02120.mzXML","AF-19873","Araliaceae","Sciodaphyllum","herzogii","Sciodaphyllum_herzogii","sci2her",-14.1892,-68.3339
"2048","MD02121.mzXML","AF-19881","Lauraceae","Persea","AF-12172","Persea_AF-12172","per6AF12172",-14.1892,-68.3339
"2049","MD02122.mzXML","AF-19898","Melastomataceae","Miconia","quadrialata","Miconia_quadrialata","mic1qua",-14.1892,-68.3339
"2050","MD02123.mzXML","AF-19913","Rosaceae","Prunus","stipulata","Prunus_stipulata","pru2sti",-14.1892,-68.3339
"2051","MD02124.mzXML","AF-19914","Lauraceae","Ocotea","albida","Ocotea_albida","ocoalb1",-14.1892,-68.3339
"2052","MD02125.mzXML","AF-19936","Lauraceae","Nectandra","laurel","Nectandra_laurel","neclau",-14.1892,-68.3339
"2053","MD02126.mzXML","AF-19948","Sapotaceae","Pouteria","AF-15574","Pouteria_AF-15574","pou3AF15574",-14.1892,-68.3339
"2054","MD02127.mzXML","AF-19955",NA,"Protium","muridionale","Protium_muridionale",NA,-14.1892,-68.3339
"2055","MD02128.mzXML","AF-19970","Lauraceae","Beilschmiedia","tovarensis","Beilschmiedia_tovarensis","beitov",-14.1892,-68.3339
"2056","MD02129.mzXML","AF-19974","Clethraceae","Clethra","revoluta","Clethra_revoluta","cle3rev",-14.1892,-68.3339
"2057","MD02130.mzXML","AF-20019","Euphorbiaceae","Alchornea","grandiflora","Alchornea_grandiflora","alcgra",-14.1892,-68.3339
"2058","MD02131.mzXML","AF-20001","Phyllanthaceae","Hieronyma","fendleri","Hieronyma_fendleri","hiefen",-14.1892,-68.3339
"2059","MD02132.mzXML","AF-19996","Thymelaeaceae","Daphnopsis","AM-3907","Daphnopsis_AM-3907","dapAM3907",-14.1892,-68.3339
"2060","MD02133.mzXML","AF-19991","Lauraceae","Ocotea","AF-12244","Ocotea_AF-12244","ocoAF12244",-14.1892,-68.3339
"2061","MD02134.mzXML","AF-19986","Lauraceae","Ocotea","comata","Ocotea_comata","ococom",-14.1892,-68.3339
"2062","MD02135.mzXML","AF-19983","Lauraceae","Ocotea","albida","Ocotea_albida","ocoalb1",-14.1892,-68.3339
"2063","MD02136.mzXML","AF-20038","Rubiaceae","Elaeagia","mariae","Elaeagia_mariae","elamar",-14.1892,-68.3339
"2064","MD02137.mzXML","AF-20037","Clusiaceae","Clusia","trochiformis","Clusia_trochiformis","clutro",-14.1892,-68.3339
"2065","MD02138.mzXML","AF-20036",NA,"Ocotea","comata","Ocotea_comata","ococom",-14.1892,-68.3339
"2066","MD02139.mzXML","AF-20035","Euphorbiaceae","Alchornea","grandiflora","Alchornea_grandiflora","alcgra",-14.1892,-68.3339
"2067","MD02140.mzXML","AF-20034","Cunoniaceae","Weinmannia","reticulata","Weinmannia_reticulata","weiret",-14.1892,-68.3339
"2068","MD02141.mzXML","AF-20032","Monimiaceae","Mollinedia","repanda","Mollinedia_repanda","molrep",-14.1892,-68.3339
"2069","MD02142.mzXML","AF-20030","Lauraceae","Ocotea","comata","Ocotea_comata","ococom",-14.1892,-68.3339
"2070","MD02143.mzXML","AF-20029","Lauraceae","Endlicheria","AM-3310","Endlicheria_AM-3310","endAM3310",-14.1892,-68.3339
"2071","MD02144.mzXML","AF-20028","Meliaceae","Ruagea","ovalis","Ruagea_ovalis","ruaova",-14.1892,-68.3339
"2072","MD02145.mzXML","AF-20026","Cunoniaceae","Weinmannia","reticulata","Weinmannia_reticulata","weiret",-14.1892,-68.3339
"2073","MD02146.mzXML","AF-20023B","Rosaceae","Prunus","AF-8816A","Prunus_AF-8816A","pru2AF8816A",-14.1892,-68.3339
"2074","MD02147.mzXML","AF-20023A","Euphorbiaceae","Alchornea","grandiflora","Alchornea_grandiflora","alcgra",-14.1892,-68.3339
"2075","MD02148.mzXML","AF-19858","Cunoniaceae","Weinmannia","ovata","Weinmannia_ovata","weiova",-14.1892,-68.3339
"2076","MD02149.mzXML","AF-19965","Lauraceae","Persea","AF-12172","Persea_AF-12172","per6AF12172",-14.1892,-68.3339
"2077","MD02150.mzXML","AF-19935","Clethraceae","Clethra","revoluta","Clethra_revoluta","cle3rev",-14.1892,-68.3339
"2078","MD02151.mzXML","AF-19895","Primulaceae","Myrsine","coriacea","Myrsine_coriacea","myr8cor",-14.1892,-68.3339
"2079","MD02152.mzXML","AF-19989","Lauraceae","Licaria","pucheri","Licaria_pucheri","lic2puc",-14.1892,-68.3339
"2080","MD02153.mzXML","AF-19951","Lauraceae","Licaria","pucheri","Licaria_pucheri","lic2puc",-14.1892,-68.3339
"2081","MD02154.mzXML","AF-19980","Meliaceae","Ruagea","ovalis","Ruagea_ovalis","ruaova",-14.1892,-68.3339
"2082","MD02155.mzXML","AF-19872","Clusiaceae","Clusia","AF-14913","Clusia_AF-14913","cluAF14913",-14.1892,-68.3339
"2083","MD02156.mzXML","AF-19922","Primulaceae","Geissanthus","ambigua","Geissanthus_ambigua","geiamb",-14.1892,-68.3339
"2084","MD02157.mzXML","AF-20004","Theaceae","Gordonia","fruticosa","Gordonia_fruticosa","gorfru",-14.1892,-68.3339
"2085","MD02158.mzXML","AF-19875","Theaceae","Gordonia","fruticosa","Gordonia_fruticosa","gorfru",-14.1892,-68.3339
"2086","MD02159.mzXML","AF-19950","Rubiaceae","Ladenbergia","bullata","Ladenbergia_bullata","ladbul",-14.1892,-68.3339
"2087","MD02160.mzXML","AF-20024","Lauraceae","Ocotea","micrantha","Ocotea_micrantha","ocomic",-14.1892,-68.3339
"2088","MD02161.mzXML","AF-19969","Podocarpaceae","Podocarpus","ingensis","Podocarpus_ingensis","poding",-14.1892,-68.3339
"2089","MD02162.mzXML","AF-19880","Melastomataceae","Miconia","brittonii","Miconia_brittonii","mic1bri",-14.1892,-68.3339
"2090","MD02163.mzXML","AF-19889","Lauraceae","Persea","AM-3535","Persea_AM-3535","per6AM3535",-14.1892,-68.3339
"2091","MD02164.mzXML","AF-19946B","Clethraceae","Clethra","peruviana","Clethra_peruviana","cle3per",-14.1892,-68.3339
"2092","MD02165.mzXML","AF-19900","Meliaceae","Ruagea","ovalis","Ruagea_ovalis","ruaova",-14.1892,-68.3339
"2093","MD02166.mzXML","AF-19966","Lauraceae","Ocotea","AF-12244","Ocotea_AF-12244","ocoAF12244",-14.1892,-68.3339
"2094","MD02167.mzXML","AF-19944","Primulaceae","Myrsine","coriacea","Myrsine_coriacea","myr8cor",-14.1892,-68.3339
"2095","MD02168.mzXML","AF-19934","Primulaceae","Myrsine","coriacea","Myrsine_coriacea","myr8cor",-14.1892,-68.3339
"2096","MD02169.mzXML","AF-19894","Lauraceae","Ocotea","micrantha","Ocotea_micrantha","ocomic",-14.1892,-68.3339
"2097","MD02170.mzXML","AF-19962","Lauraceae","Beilschmiedia","tovarensis","Beilschmiedia_tovarensis","beitov",-14.1892,-68.3339
"2098","MD02171.mzXML","AF-19994","Lauraceae","Licaria","pucheri","Licaria_pucheri","lic2puc",-14.1892,-68.3339
"2099","MD02172.mzXML","AF-19887","Lauraceae","Ocotea","albida","Ocotea_albida","ocoalb1",-14.1892,-68.3339
"2100","MD02173.mzXML","AF-20010","Lauraceae","Endlicheria","AM-3310","Endlicheria_AM-3310","endAM3310",-14.1892,-68.3339
"2101","MD02174.mzXML","AF-19912","Primulaceae","Myrsine","pellucida","Myrsine_pellucida","myr8pel",-14.1892,-68.3339
"2102","MD02175.mzXML","AF-19954","Meliaceae","Ruagea","ovalis","Ruagea_ovalis","ruaova",-14.1892,-68.3339
"2103","MD02176.mzXML","AF-19901","Primulaceae","Myrsine","coriacea","Myrsine_coriacea","myr8cor",-14.1892,-68.3339
"2104","MD02177.mzXML","AF-19865","Melastomataceae","Axinaea","JGM-31","Axinaea_JGM-31","axiJGM31",-14.1892,-68.3339
"2105","MD02178.mzXML","AF-19897","Myrtaceae","Calyptranthes","AM-3616","Calyptranthes_AM-3616","cal7AM3616",-14.1892,-68.3339
"2106","MD02179.mzXML","AF-19968","Theaceae","Gordonia","fruticosa","Gordonia_fruticosa","gorfru",-14.1892,-68.3339
"2107","MD02180.mzXML","AF-19959","Clusiaceae","Clusia","AF-14913","Clusia_AF-14913","cluAF14913",-14.1892,-68.3339
"2108","MD02181.mzXML","AF-19953B","Clethraceae","Clethra","revoluta","Clethra_revoluta","cle3rev",-14.1892,-68.3339
"2109","MD02182.mzXML","AF-19952","Primulaceae","Myrsine","pellucida","Myrsine_pellucida","myr8pel",-14.1892,-68.3339
"2110","MD02183.mzXML","AF-19868","Myrtaceae","Calyptranthes","concinna","Calyptranthes_concinna","cal7con",-14.1892,-68.3339
"2111","MD02184.mzXML","AF-20002","Clusiaceae","Clusia","AF-14913","Clusia_AF-14913","cluAF14913",-14.1892,-68.3339
"2112","MD02185.mzXML","AF-19927","Primulaceae","Myrsine","pellucida","Myrsine_pellucida","myr8pel",-14.1892,-68.3339
"2113","MD02186.mzXML","AF-19993","Theaceae","Gordonia","fruticosa","Gordonia_fruticosa","gorfru",-14.1892,-68.3339
"2114","MD02187.mzXML","AF-19910","Sabiaceae","Meliosma","AM-3490","Meliosma_AM-3490","melAM3490",-14.1892,-68.3339
"2115","MD02188.mzXML","AF-19933","Lauraceae","Ocotea","puberula","Ocotea_puberula","ocopub",-14.1892,-68.3339
"2116","MD02189.mzXML","AF-19885","Sabiaceae","Meliosma","AM-3490","Meliosma_AM-3490","melAM3490",-14.1892,-68.3339
"2117","MD02190.mzXML","AF-19924","Lauraceae","Beilschmiedia","tovarensis","Beilschmiedia_tovarensis","beitov",-14.1892,-68.3339
"2118","MD02191.mzXML","AF-19997","Lauraceae","Ocotea","comata","Ocotea_comata","ococom",-14.1892,-68.3339
"2119","MD02192.mzXML","AF-19947","Lauraceae","Beilschmiedia","tovarensis","Beilschmiedia_tovarensis","beitov",-14.1892,-68.3339
"2120","MD02193.mzXML","AF-19982","Pentaphylacaceae","Freziera","dudleyi","Freziera_dudleyi","fredud",-14.1892,-68.3339
"2121","MD02194.mzXML","AF-19945","Pentaphylacaceae","Freziera","dudleyi","Freziera_dudleyi","fredud",-14.1892,-68.3339
"2122","MD02195.mzXML","AF-19876","Myrtaceae","Calyptranthes","AM-3616","Calyptranthes_AM-3616","cal7AM3616",-14.1892,-68.3339
"2123","MD02196.mzXML","AF-19905","Aquifoliaceae","Ilex","AM-3498","Ilex_AM-3498","ileAM3498",-14.1892,-68.3339
"2124","MD02197.mzXML","AF-19879","Theaceae","Gordonia","fruticosa","Gordonia_fruticosa","gorfru",-14.1892,-68.3339
"2125","MD02198.mzXML","AF-19878","Clusiaceae","Clusia","lechleri","Clusia_lechleri","clulec",-14.1892,-68.3339
"2126","MD02199.mzXML","AF-19985","Myrtaceae","Calyptranthes","concinna","Calyptranthes_concinna","cal7con",-14.1892,-68.3339
"2127","MD02200.mzXML","AF-19887A","Pentaphylacaceae","Freziera","dudleyi","Freziera_dudleyi","fredud",-14.1892,-68.3339
"2128","MD02201.mzXML","AF-19857","Pentaphylacaceae","Freziera","dudleyi","Freziera_dudleyi","fredud",-14.1892,-68.3339
"2129","MD02202.mzXML","AF-19930","Clusiaceae","Clusia","lechleri","Clusia_lechleri","clulec",-14.1892,-68.3339
"2130","MD02203.mzXML","AF-19938","Lauraceae","Nectandra","laurel","Nectandra_laurel","neclau",-14.1892,-68.3339
"2131","MD02204.mzXML","AF-19976",NA,"Mollinedia","repanda","Mollinedia_repanda","molrep",-14.1892,-68.3339
"2132","MD02205.mzXML","AF-19863",NA,"Myrsine","coriacea","Myrsine_coriacea","myr8cor",-14.1892,-68.3339
"2133","MD02206.mzXML","AF-19956","Phyllanthaceae","Hieronyma","fendleri","Hieronyma_fendleri","hiefen",-14.1892,-68.3339
"2134","MD02207.mzXML","AF-19979","Burseraceae","Protium","AF-4603","Protium_AF-4603","pro2AF4603",-14.1892,-68.3339
"2135","MD02208.mzXML","AF-19953A","Symplocaceae","Symplocos","debilis","Symplocos_debilis","sym2deb",-14.1892,-68.3339
"2136","MD02209.mzXML","AF-19888","Clusiaceae","Clusia","lechleri","Clusia_lechleri","clulec",-14.1892,-68.3339
"2137","MD02210.mzXML","AF-20012","Phyllanthaceae","Hieronyma","fendleri","Hieronyma_fendleri","hiefen",-14.1892,-68.3339
"2138","MD02211.mzXML","AF-20013","Aquifoliaceae","Ilex","AM-3498","Ilex_AM-3498","ileAM3498",-14.1892,-68.3339
"2139","MD02212.mzXML","AF-20015","Rubiaceae","Ladenbergia","crassifolia","Ladenbergia_crassifolia","ladcra",-14.1892,-68.3339
"2140","MD02213.mzXML","AF-20025","Sabiaceae","Meliosma","AM-3490","Meliosma_AM-3490","melAM3490",-14.1892,-68.3339
"2141","MD02214.mzXML","AF-20020","Clusiaceae","Clusia","sphaerocarpa","Clusia_sphaerocarpa","clusph",-14.1892,-68.3339
"2142","MD02215.mzXML","AF-19862","Sabiaceae","Meliosma","AM-3490","Meliosma_AM-3490","melAM3490",-14.1892,-68.3339
"2143","MD02216.mzXML","AF-20021","Lauraceae","Ocotea","albida","Ocotea_albida","ocoalb1",-14.1892,-68.3339
"2144","MD02217.mzXML","AF-19964","Lauraceae","Ocotea","comata","Ocotea_comata","ococom",-14.1892,-68.3339
"2145","MD02218.mzXML","AF-19917","Lauraceae","Ocotea","AM-3556","Ocotea_AM-3556","ocoAM3556",-14.1892,-68.3339
"2146","MD02219.mzXML","AF-20016","Lauraceae","Ocotea","puberula","Ocotea_puberula","ocopub",-14.1892,-68.3339
"2147","MD02220.mzXML","AF-19984","Rubiaceae","Ladenbergia","crassifolia","Ladenbergia_crassifolia","ladcra",-14.1892,-68.3339
"2148","MD02221.mzXML","AF-19946A","Monimiaceae","Mollinedia","repanda","Mollinedia_repanda","molrep",-14.1892,-68.3339
"2149","MD02222.mzXML","AF-19926","Lauraceae","Ocotea","puberula","Ocotea_puberula","ocopub",-14.1892,-68.3339
"2150","MD02223.mzXML","AF-19903","Lauraceae","Ocotea","albida","Ocotea_albida","ocoalb1",-14.1892,-68.3339
"2151","MD02224.mzXML","AF-19859","Clethraceae","Clethra","revoluta","Clethra_revoluta","cle3rev",-14.1892,-68.3339
"2152","MD02225.mzXML","AF-19920","Aquifoliaceae","Ilex","AM-3498","Ilex_AM-3498","ileAM3498",-14.1892,-68.3339
"2153","MD02226.mzXML","AF-19864","Rubiaceae","Faramea","candelabrum","Faramea_candelabrum","farcan",-14.1892,-68.3339
"2154","MD02227.mzXML","AF-19899","Lauraceae","Beilschmiedia","tovarensis","Beilschmiedia_tovarensis","beitov",-14.1892,-68.3339
"2155","MD02228.mzXML","AF-20008","Podocarpaceae","Podocarpus","oleifolius","Podocarpus_oleifolius","podole",-14.1892,-68.3339
"2156","MD02229.mzXML","AF-20014","Aquifoliaceae","Ilex","AM-3498","Ilex_AM-3498","ileAM3498",-14.1892,-68.3339
"2157","MD02230.mzXML","AF-19891","Rubiaceae","Elaeagia","mariae","Elaeagia_mariae","elamar",-14.1892,-68.3339
"2158","MD02231.mzXML","AF-19937","Lauraceae","Persea","AF-12248","Persea_AF-12248","per6AF12248",-14.1892,-68.3339
"2159","MD02232.mzXML","AF-20005","Lauraceae","Persea","areolatocostae","Persea_areolatocostae","per6are",-14.1892,-68.3339
"2160","MD02233.mzXML","AF-19882","Lauraceae","Ocotea","micrantha","Ocotea_micrantha","ocomic",-14.1892,-68.3339
"2161","MD02234.mzXML","AF-19977","Melastomataceae","Chalybea","AM-3664","Chalybea_AM-3664","cha2AM3664",-14.1892,-68.3339
"2162","MD02235.mzXML","AF-19978","Rubiaceae","Elaeagia","mariae","Elaeagia_mariae","elamar",-14.1892,-68.3339
"2163","MD02236.mzXML","AF-19960","Phyllanthaceae","Hieronyma","fendleri","Hieronyma_fendleri","hiefen",-14.1892,-68.3339
"2164","MD02237.mzXML","AF-19961","Fabaceae","Inga","AM-3592A","Inga_AM-3592A","ingAM3592A",-14.1892,-68.3339
"2165","MD02238.mzXML","AF-19907","Melastomataceae","Miconia","brittonii","Miconia_brittonii","mic1bri",-14.1892,-68.3339
"2166","MD02239.mzXML","AF-19911","Podocarpaceae","Podocarpus","oleifolius","Podocarpus_oleifolius","podole",-14.1892,-68.3339
"2167","MD02240.mzXML","AF-20007","Melastomataceae","Chalybea","AM-3664","Chalybea_AM-3664","cha2AM3664",-14.1892,-68.3339
"2168","MD02241.mzXML","AF-19860","Araliaceae","Sciodaphyllum","herzogii","Sciodaphyllum_herzogii","sci2her",-14.1892,-68.3339
"2169","MD02242.mzXML","AF-19999","Melastomataceae","Chalybea","AM-3664","Chalybea_AM-3664","cha2AM3664",-14.1892,-68.3339
"2170","MD02243.mzXML","AF-19932","Myrtaceae","Myrcia","fallax","Myrcia_fallax","myr2fal",-14.1892,-68.3339
"2171","MD02244.mzXML","AF-20003","Cunoniaceae","Weinmannia","ovata","Weinmannia_ovata","weiova",-14.1892,-68.3339
"2172","MD02245.mzXML","AF-19949","Myrtaceae","Myrcia","fallax","Myrcia_fallax","myr2fal",-14.1892,-68.3339
"2173","MD02246.mzXML","AF-19942","Myrtaceae","Siphoneugena","AF-19267","Siphoneugena_AF-19267","sip3AF19267",-14.1892,-68.3339
"2174","MD02247.mzXML","AF-19925","Chloranthaceae","Hedyosmum","lechleri","Hedyosmum_lechleri","hedlec",-14.1892,-68.3339
"2175","MD02248.mzXML","AF-19904","Chloranthaceae","Hedyosmum","cuatrecazanum","Hedyosmum_cuatrecazanum","hedcua",-14.1892,-68.3339
"2176","MD02249.mzXML","AF-19990","Rubiaceae","Cinchona","calisaya","Cinchona_calisaya","cin1cal",-14.1892,-68.3339
"2177","MD02250.mzXML","AF-19972","Annonaceae","Annona","RSS-85","Annona_RSS-85","annRSS85",-14.1892,-68.3339
"2178","MD02251.mzXML","AF-19921","Araliaceae","Sciodaphyllum","herzogii","Sciodaphyllum_herzogii","sci2her",-14.1892,-68.3339
"2179","MD02252.mzXML","AF-19884","Annonaceae","Annona","RSS-85","Annona_RSS-85","annRSS85",-14.1892,-68.3339
"2180","MD02253.mzXML","AF-19939","Rubiaceae","Elaeagia","mariae","Elaeagia_mariae","elamar",-14.1892,-68.3339
"2181","MD02254.mzXML","AF-19919","Araliaceae","Sciodaphyllum","herzogii","Sciodaphyllum_herzogii","sci2her",-14.1892,-68.3339
"2182","MD02255.mzXML","AF-19918",NA,"Miconia","incachacana","Miconia_incachacana","mic1inc",-14.1892,-68.3339
"2183","MD02256.mzXML","AF-19886","Fabaceae","Inga","AM-3592A","Inga_AM-3592A","ingAM3592A",-14.1892,-68.3339
"2184","MD02257.mzXML","AF-19967","Myrtaceae","Myrcia","fallax","Myrcia_fallax","myr2fal",-14.1892,-68.3339
"2185","MD02258.mzXML","AF-19971","Rubiaceae","Elaeagia","mariae","Elaeagia_mariae","elamar",-14.1892,-68.3339
"2186","MD02259.mzXML","AF-19909","Melastomataceae","Miconia","elongata","Miconia_elongata","mic1elo",-14.1892,-68.3339
"2187","MD02260.mzXML","AF-19958","Melastomataceae","Miconia","elongata","Miconia_elongata","mic1elo",-14.1892,-68.3339
"2188","MD02261.mzXML","AF-19906","Melastomataceae","Miconia","elongata","Miconia_elongata","mic1elo",-14.1892,-68.3339
"2189","MD02262.mzXML","AF-19896","Melastomataceae","Chalybea","AM-3664","Chalybea_AM-3664","cha2AM3664",-14.1892,-68.3339
"2190","MD02263.mzXML","AF-19890","Lauraceae","Ocotea","comata","Ocotea_comata","ococom",-14.1892,-68.3339
"2191","MD02264.mzXML","AF-20011","Fabaceae","Inga","AM-3592A","Inga_AM-3592A","ingAM3592A",-14.1892,-68.3339
"2192","MD02265.mzXML","AF-19908","Melastomataceae","Miconia","bangii","Miconia_bangii","mic1ban",-14.1892,-68.3339
"2193","MD02266.mzXML","AF-19975","Melastomataceae","Chalybea","AM-3664","Chalybea_AM-3664","cha2AM3664",-14.1892,-68.3339
"2194","MD02267.mzXML","AF-19981","Phyllanthaceae","Hieronyma","fendleri","Hieronyma_fendleri","hiefen",-14.1892,-68.3339
"2195","MD02268.mzXML","AF-19874","Melastomataceae","Miconia","AF-7149","Miconia_AF-7149","mic1AF7149",-14.1892,-68.3339
"2196","MD02269.mzXML","AF-19877","Melastomataceae","Miconia","AM-3656","Miconia_AM-3656","mic1AM3656",-14.1892,-68.3339
"2197","MD02270.mzXML","AF-19902","Melastomataceae","Miconia","AM-3656","Miconia_AM-3656","mic1AM3656",-14.1892,-68.3339
"2198","MD02271.mzXML","AF-20017","Melastomataceae","Miconia","incachacana","Miconia_incachacana","mic1inc",-14.1892,-68.3339
"2199","MD02272.mzXML","AF-19941","Melastomataceae","Miconia","AF-17614A","Miconia_AF-17614A","mic1AF17614A",-14.1892,-68.3339
"2200","MD02273.mzXML","AF-19929","Melastomataceae","Miconia","AF-13043","Miconia_AF-13043","mic1AF13043",-14.1892,-68.3339
"2201","MD02274.mzXML","AF-19893","Melastomataceae","Miconia","quadrialata","Miconia_quadrialata","mic1qua",-14.1892,-68.3339
"2202","MD02275.mzXML","AF-19883","Chloranthaceae","Hedyosmum","racemosum","Hedyosmum_racemosum","hedrac",-14.1892,-68.3339
"2203","MD02276.mzXML","AF-19915","Melastomataceae","Miconia","AF-17614A","Miconia_AF-17614A","mic1AF17614A",-14.1892,-68.3339
"2204","MD02277.mzXML","AF-19987","Melastomataceae","Miconia","AM-3656","Miconia_AM-3656","mic1AM3656",-14.1892,-68.3339
"2205","MD02278.mzXML","AF-19992","Melastomataceae","Miconia","AM-3656","Miconia_AM-3656","mic1AM3656",-14.1892,-68.3339
"2206","MD02279.mzXML","AF-19943","Melastomataceae","Miconia","AF-17614A","Miconia_AF-17614A","mic1AF17614A",-14.1892,-68.3339
"2207","MD02280.mzXML","AF-20006","Melastomataceae","Miconia","AM-3656","Miconia_AM-3656","mic1AM3656",-14.1892,-68.3339
"2208","MD02281.mzXML","AF-19871","Melastomataceae","Miconia","AM-3656","Miconia_AM-3656","mic1AM3656",-14.1892,-68.3339
"2209","MD02282.mzXML","LQP-456",NA,NA,NA,"NA_NA",NA,-14.1892,-68.3339
"2210","MD02283.mzXML","LQP-386",NA,NA,NA,"NA_NA",NA,-14.1892,-68.3339
"2211","MD02284.mzXML","LQP-407","Fabaceae","Myrocarpus","venezuelensis","Myrocarpus_venezuelensis","myr6ven",-14.1892,-68.3339
"2212","MD02285.mzXML","LQP-409","Nyctaginaceae","Neea","hermaphrodita","Neea_hermaphrodita","neeher",-14.1892,-68.3339
"2213","MD02286.mzXML","LQP-422","Fabaceae","Machaerium","nyctitans","Machaerium_nyctitans","mac1nyc",-14.1892,-68.3339
"2214","MD02287.mzXML","LQP-381","Fabaceae","Senegalia","polyphylla","Senegalia_polyphylla","sen1pol",-14.1892,-68.3339
"2215","MD02288.mzXML","LQP-493","Achatocarpaceae","Achatocarpus","praecox","Achatocarpus_praecox","achpra",-14.1892,-68.3339
"2216","MD02289.mzXML","LQP-439","Fabaceae","Machaerium","nyctitans","Machaerium_nyctitans","mac1nyc",-14.1892,-68.3339
"2217","MD02290.mzXML","LQP-394","Nyctaginaceae","Neea","hermaphrodita","Neea_hermaphrodita","neeher",-14.1892,-68.3339
"2218","MD02291.mzXML","LQP-368","Malvaceae","Pseudobombax","septenatum","Pseudobombax_septenatum","pse1sep",-14.1892,-68.3339
"2219","MD02292.mzXML","LQP-477","Salicaceae","Casearia","gossypiosperma","Casearia_gossypiosperma","casgos",-14.1892,-68.3339
"2220","MD02293.mzXML","LQP-401","Salicaceae","Casearia","gossypiosperma","Casearia_gossypiosperma","casgos",-14.1892,-68.3339
"2221","MD02294.mzXML","LQP-392","Petiveriaceae","Gallesia","integrifolia","Gallesia_integrifolia","gal2int",-14.1892,-68.3339
"2222","MD02295.mzXML","LQP-376","Salicaceae","Casearia","gossypiosperma","Casearia_gossypiosperma","casgos",-14.1892,-68.3339
"2223","MD02296.mzXML","LQP-397","Salicaceae","Casearia","gossypiosperma","Casearia_gossypiosperma","casgos",-14.1892,-68.3339
"2224","MD02297.mzXML","LQP-438","Fabaceae","Senegalia","polyphylla","Senegalia_polyphylla","sen1pol",-14.1892,-68.3339
"2225","MD02298.mzXML","LQP-365","Malvaceae","Ceiba","speciosa","Ceiba_speciosa","ceispe",-14.1892,-68.3339
"2226","MD02299.mzXML","LQP-466","Cannabaceae","Celtis","loxensis","Celtis_loxensis","cel2lox",-14.1892,-68.3339
"2227","MD02300.mzXML","LQP-464","Cannabaceae","Celtis","loxensis","Celtis_loxensis","cel2lox",-14.1892,-68.3339
"2228","MD02301.mzXML","LQP-487","Fabaceae","Myroxylon","peruiferum","Myroxylon_peruiferum","myr7per",-14.1892,-68.3339
"2229","MD02302.mzXML","LQP-483","Nyctaginaceae","Guapira","opposita","Guapira_opposita","gua2opp",-14.1892,-68.3339
